No 	 index 	 actual outputs 			 predictions 
 1 396         1.00000        4.97858 
 2 82         1.00000        7.67415 
 3 100         1.00000        0.67309 
 4 12         2.00000        0.07571 
 5 1         2.00000        5.25948 
 6 190         2.00000        1.11253 
 7 32         3.00000       12.40923 
 8 149         3.00000        8.62880 
 9 8         4.00000       11.10370 
 10 83         4.00000       10.78382 
 11 412         5.00000        7.98079 
 12 6         5.00000        5.31808 
 13 7         9.00000        8.05826 
 14 35         9.00000       11.21436 
 15 37        11.00000       11.48776 
 16 39        12.00000       12.96518 
 17 185        12.00000       13.62145 
 18 336        15.00000        9.83801 
 19 186        15.00000       17.84753 
 20 3        19.00000       15.52925 
 21 33        23.00000       24.96362 
 22 397        24.00000       14.55716 
 23 337        32.00000       26.37039 
 24 282        36.00000       38.04615 
 25 150        36.00000       26.45562 
 26 281        38.00000        0.15039 
 27 411        46.00000       40.94101 
 28 38        59.00000       53.82618 
 29 184        75.00000       74.46546 
 30 40        80.00000       79.14490 
 31 4        91.00000       84.94280 
 32 296       196.00000      200.08965 
 33 295       209.00000      216.74991 
 34 234       239.00000      240.40740 
 35 209         1.00000        2.33625 
 36 85         1.00000        0.42398 
 37 75         1.00000        1.57050 
 38 76         1.00000        0.73173 
 39 283         2.00000        6.86996 
 40 315         2.00000        0.18805 
 41 356         2.00000       11.61398 
 42 24         2.00000        0.32482 
 43 36         2.00000        1.24516 
 44 120         2.00000        0.23209 
 45 68         3.00000        5.52588 
 46 96         3.00000        5.57310 
 47 89         3.00000        1.91154 
 48 304         4.00000        2.67928 
 49 154         4.00000        8.22590 
 50 127         4.00000        3.26612 
 51 121         4.00000        6.81231 
 52 222         5.00000       11.43790 
 53 230         5.00000       14.76383 
 54 48         5.00000        3.81924 
 55 87         5.00000        1.01308 
 56 187         5.00000        1.89338 
 57 203         6.00000        0.03053 
 58 13         6.00000        6.75952 
 59 114         6.00000       19.20869 
 60 180         6.00000        9.82061 
 61 126         6.00000        7.88912 
 62 302         7.00000        5.35299 
 63 49         7.00000        3.64269 
 64 17         7.00000        2.24994 
 65 91         7.00000        2.93492 
 66 204         8.00000        6.82294 
 67 14         8.00000       15.02799 
 68 198         9.00000        9.38178 
 69 27         9.00000        6.29806 
 70 311        10.00000        9.17236 
 71 341        10.00000        0.50695 
 72 349        10.00000       12.34826 
 73 318        10.00000        7.30047 
 74 30        10.00000       24.20118 
 75 63        11.00000        5.77492 
 76 188        11.00000        2.32965 
 77 259        12.00000       13.77669 
 78 227        12.00000        0.02387 
 79 323        12.00000        3.21297 
 80 153        12.00000        7.71795 
 81 178        12.00000       10.59754 
 82 115        12.00000        7.26215 
 83 369        13.00000       21.76080 
 84 196        13.00000       10.71986 
 85 69        13.00000        8.32503 
 86 172        13.00000       22.70906 
 87 106        13.00000       18.77120 
 88 392        14.00000       41.92034 
 89 342        14.00000       12.55215 
 90 31        14.00000       19.38407 
 91 157        14.00000       25.16102 
 92 119        14.00000        0.02249 
 93 110        14.00000        3.00858 
 94 310        15.00000       24.82051 
 95 28        15.00000       18.22807 
 96 21        15.00000       28.89271 
 97 179        15.00000        4.50500 
 98 102        15.00000       11.68311 
 99 44        16.00000        5.68621 
 100 174        16.00000       10.97680 
 101 201        17.00000        2.34287 
 102 217        17.00000       13.57356 
 103 398        17.00000        5.13826 
 104 147        17.00000        6.88271 
 105 279        18.00000       38.86315 
 106 140        18.00000       11.89398 
 107 112        18.00000       16.68926 
 108 139        19.00000       17.23460 
 109 116        19.00000       22.06749 
 110 329        20.00000       13.98986 
 111 56        20.00000        8.92372 
 112 237        21.00000       20.42417 
 113 405        21.00000       40.54901 
 114 305        21.00000       21.09874 
 115 117        21.00000       21.67296 
 116 377        22.00000       28.52247 
 117 58        22.00000       10.05194 
 118 26        22.00000       18.27823 
 119 125        22.00000       23.13154 
 120 355        23.00000       31.11902 
 121 244        23.00000       10.92356 
 122 141        23.00000        8.06612 
 123 357        24.00000       15.89672 
 124 55        24.00000       25.96747 
 125 148        24.00000       19.57946 
 126 72        25.00000       41.82408 
 127 285        26.00000        7.42066 
 128 242        27.00000       30.59370 
 129 51        28.00000       31.40111 
 130 211        29.00000       50.19356 
 131 212        29.00000       31.14387 
 132 59        29.00000       29.15208 
 133 325        30.00000       31.37961 
 134 19        30.00000       16.49297 
 135 170        31.00000       36.45802 
 136 5        32.00000       32.44098 
 137 34        32.00000       24.06274 
 138 346        34.00000       38.46038 
 139 297        35.00000       36.85022 
 140 233        35.00000       33.75154 
 141 410        36.00000       38.93594 
 142 252        36.00000       23.99541 
 143 118        36.00000       34.62575 
 144 351        37.00000       32.57733 
 145 319        37.00000       35.41352 
 146 45        37.00000       43.76352 
 147 16        38.00000       54.65734 
 148 306        39.00000       47.70137 
 149 344        39.00000       34.94951 
 150 365        40.00000       29.16152 
 151 298        41.00000       38.97478 
 152 98        41.00000       39.89066 
 153 270        42.00000       28.83669 
 154 383        42.00000       30.13854 
 155 290        42.00000       41.53458 
 156 145        42.00000       42.05425 
 157 404        43.00000       33.46149 
 158 213        43.00000       42.05444 
 159 390        44.00000       58.91072 
 160 251        44.00000       21.22017 
 161 378        44.00000       40.78970 
 162 265        45.00000       42.03239 
 163 266        46.00000       50.45325 
 164 104        46.00000       38.62638 
 165 403        47.00000       39.14576 
 166 225        48.00000       47.26305 
 167 65        49.00000       66.39083 
 168 195        50.00000       52.29195 
 169 362        50.00000       51.79229 
 170 308        51.00000       51.23962 
 171 406        51.00000       46.36038 
 172 245        51.00000       55.20944 
 173 360        53.00000       63.39132 
 174 276        54.00000       51.94294 
 175 249        55.00000       43.93314 
 176 366        56.00000       58.89344 
 177 144        56.00000       58.13400 
 178 388        58.00000       57.70560 
 179 385        61.00000       59.34488 
 180 286        62.00000       75.70914 
 181 73        63.00000       73.72909 
 182 275        65.00000       64.59120 
 183 348        66.00000       63.07852 
 184 80        67.00000       60.88210 
 185 182        67.00000       58.96664 
 186 61        69.00000       72.43885 
 187 152        71.00000       71.58716 
 188 235        72.00000       73.66551 
 189 175        72.00000       61.93407 
 190 331        74.00000       60.69075 
 191 272        76.00000       54.17642 
 192 54        76.00000       83.37297 
 193 92        77.00000       66.46449 
 194 47        79.00000       67.69479 
 195 239        83.00000       78.67015 
 196 359        84.00000       84.61464 
 197 246        85.00000       85.01725 
 198 258        87.00000       55.21507 
 199 339        87.00000       78.99509 
 200 66        94.00000       67.22787 
 201 260        96.00000       92.60871 
 202 373        98.00000       87.85275 
 203 386       100.00000      109.34365 
 204 124       107.00000      104.51075 
 205 219       115.00000      115.57553 
 206 393       133.00000      135.62121 
 207 280       139.00000      137.51771 
 208 313       142.00000      128.33562 
 209 273       143.00000      128.24899 
 210 287       147.00000      125.29269 
 211 261       151.00000      173.35110 
 212 240       161.00000      150.43727 
 213 353       165.00000      151.16424 
 214 268       172.00000      177.18867 
 215 307       173.00000      173.12478 
 216 375       181.00000      191.45202 
 217 269       185.00000      182.12500 
 218 294       191.00000      196.48253 
 219 288       198.00000      213.89056 
 220 328       201.00000      209.14248 
 221 408       203.00000      199.61753 
 222 248       205.00000      206.32290 
 223 387       207.00000      216.59813 
 224 254       214.00000      197.27019 
 225 241       226.00000      223.77786 
 226 322         1.00000        2.57661 
 227 43         1.00000        5.23564 
 228 202         2.00000        0.22284 
 229 303         2.00000        0.89758 
 230 168         2.00000        7.62813 
 231 146         3.00000        4.28657 
 232 134         3.00000        2.15844 
 233 169         4.00000        5.17730 
 234 299         5.00000        4.30543 
 235 343         5.00000       15.24997 
 236 18         5.00000        4.45522 
 237 316         6.00000        0.02865 
 238 111         6.00000        5.34013 
 239 173         6.00000       21.29164 
 240 50         7.00000        9.94170 
 241 415         8.00000        4.85155 
 242 155         8.00000        8.16996 
 243 132         9.00000        8.72268 
 244 236        10.00000       11.19823 
 245 81        10.00000       13.06864 
 246 143        11.00000       22.92898 
 247 372        12.00000       17.81298 
 248 15        12.00000       22.42892 
 249 90        12.00000       10.28865 
 250 340        13.00000        0.01289 
 251 77        13.00000        6.31533 
 252 135        13.00000        1.55826 
 253 20        14.00000       12.14462 
 254 181        14.00000       17.10209 
 255 197        15.00000       25.81667 
 256 2        15.00000        9.88707 
 257 177        15.00000       18.45664 
 258 156        16.00000       10.33236 
 259 314        17.00000        3.21126 
 260 74        17.00000       15.29079 
 261 137        18.00000       25.86725 
 262 167        19.00000        8.77400 
 263 216        20.00000        7.92671 
 264 278        21.00000       31.42510 
 265 413        21.00000       24.38771 
 266 264        22.00000       26.02100 
 267 41        22.00000       18.81359 
 268 350        23.00000       27.10635 
 269 88        23.00000       21.20661 
 270 9        24.00000       40.33467 
 271 284        25.00000       12.26023 
 272 93        26.00000       19.67476 
 273 136        28.00000       21.20630 
 274 52        29.00000       36.63085 
 275 53        30.00000       27.08115 
 276 224        32.00000       27.18531 
 277 220        34.00000       27.36771 
 278 394        35.00000        0.20358 
 279 333        36.00000       28.06621 
 280 238        37.00000       30.77665 
 281 231        37.00000       35.43298 
 282 193        39.00000       40.13447 
 283 113        39.00000       39.16500 
 284 293        41.00000       51.56354 
 285 379        42.00000       49.66318 
 286 289        42.00000       53.79759 
 287 363        43.00000       34.11019 
 288 291        44.00000       32.86407 
 289 221        45.00000       40.76552 
 290 334        46.00000       52.13250 
 291 207        48.00000       43.15752 
 292 163        49.00000       59.90213 
 293 23        50.00000       45.56306 
 294 384        51.00000       55.07179 
 295 176        53.00000       81.25750 
 296 253        56.00000       58.63157 
 297 376        57.00000       55.82943 
 298 271        61.00000       61.40854 
 299 399        64.00000       51.85929 
 300 60        66.00000       45.13550 
 301 312        69.00000       58.76824 
 302 199        72.00000       60.95965 
 303 159        73.00000       67.57921 
 304 267        76.00000       79.63554 
 305 151        78.00000       67.48668 
 306 301        83.00000       87.65852 
 307 414        86.00000      108.38420 
 308 131        93.00000       80.16446 
 309 214        97.00000       98.47329 
 310 327       100.00000      101.75598 
 311 164       116.00000      114.84764 
 312 200       141.00000      142.19489 
 313 400       143.00000      151.71114 
 314 232       152.00000      137.26546 
 315 381       170.00000      165.23538 
 316 262       180.00000      173.13837 
 317 215       190.00000      183.83111 
 318 367       201.00000      202.96840 
 319 401       204.00000      192.76293 
 320 274       212.00000      203.82466 
 321 347       235.00000      232.77807 
 322 84         1.00000        5.42410 
 323 133         1.00000        4.66400 
 324 243         2.00000       10.53925 
 325 25         2.00000        0.28093 
 326 416         3.00000        1.91934 
 327 95         3.00000       10.37081 
 328 86         4.00000        3.95363 
 329 101         4.00000        3.48607 
 330 191         5.00000        2.78460 
 331 42         5.00000        3.25849 
 332 335         6.00000       14.30018 
 333 99         6.00000        5.02151 
 334 94         6.00000        3.50117 
 335 11         7.00000        7.26081 
 336 171         7.00000       14.51912 
 337 317         8.00000        9.96720 
 338 62         9.00000        3.09564 
 339 228        10.00000        0.96407 
 340 205        10.00000        9.40761 
 341 78        10.00000       15.54500 
 342 123        11.00000       17.09302 
 343 210        12.00000        2.96442 
 344 105        12.00000        7.03286 
 345 256        13.00000       21.04863 
 346 309        13.00000       11.06492 
 347 166        13.00000       11.28029 
 348 229        14.00000       11.30518 
 349 165        14.00000       16.15270 
 350 161        14.00000       13.81803 
 351 67        15.00000       13.64996 
 352 160        15.00000        8.02618 
 353 70        16.00000       14.37155 
 354 103        16.00000       20.82711 
 355 330        17.00000       14.03851 
 356 107        17.00000       27.22819 
 357 128        18.00000        5.93575 
 358 108        19.00000       29.01229 
 359 223        20.00000       10.80744 
 360 292        21.00000       41.18224 
 361 162        21.00000       20.86766 
 362 300        22.00000       47.00996 
 363 142        22.00000       12.71457 
 364 192        23.00000       28.30671 
 365 391        24.00000       36.81398 
 366 97        24.00000       20.67429 
 367 370        26.00000       41.76640 
 368 57        27.00000        5.39214 
 369 324        29.00000       48.31712 
 370 257        30.00000       38.33354 
 371 29        30.00000       36.72253 
 372 64        32.00000       16.51753 
 373 71        34.00000       39.46779 
 374 395        36.00000       39.92328 
 375 189        36.00000       53.60507 
 376 206        37.00000       45.54216 
 377 129        37.00000        1.06883 
 378 326        39.00000       41.96481 
 379 79        40.00000       51.04195 
 380 158        41.00000       41.61036 
 381 250        42.00000       32.59141 
 382 277        43.00000       55.32629 
 383 338        43.00000       64.87748 
 384 364        44.00000       23.88062 
 385 402        45.00000       49.66787 
 386 122        46.00000       16.56939 
 387 320        49.00000       48.06196 
 388 389        50.00000       50.55701 
 389 247        51.00000       66.87490 
 390 358        52.00000       57.99393 
 391 263        54.00000       52.75164 
 392 22        56.00000       45.26900 
 393 46        59.00000       49.23603 
 394 130        62.00000       61.38923 
 395 183        65.00000       67.65112 
 396 10        67.00000       51.66178 
 397 380        71.00000       89.98412 
 398 368        72.00000       83.93665 
 399 218        75.00000       64.76158 
 400 255        77.00000       84.19445 
 401 352        82.00000       85.37127 
 402 371        84.00000       58.04382 
 403 226        87.00000       92.95915 
 404 138        94.00000      106.27426 
 405 109        98.00000       85.25225 
 406 332       113.00000      118.42952 
 407 208       139.00000      150.55580 
 408 321       142.00000      137.87022 
 409 345       147.00000      132.28159 
 410 374       162.00000      154.64898 
 411 194       173.00000      171.70615 
 412 382       183.00000      177.83261 
 413 407       192.00000      181.50458 
 414 409       202.00000      196.05916 
 415 361       206.00000      205.67927 
 416 354       222.00000      225.79821 
