49	0.011809606	1	1	0	0	0	34	0.976136387	182.3125472	1	0	0	0	3	1
2993	0.012201427	0	1	0	0	0	26	3.580303438	184.4464024	0	0	0	1	24	1
41	0.014278449	1	1	0	0	0	15	0.91066912	182.0977596	1	0	0	0	1	1
48	0.014662157	1	1	0	0	0	32	0.984875081	182.3412175	1	0	0	0	5	1
86	0.016010565	0	1	0	0	0	33	1.333484918	183.4849505	1	0	0	0	1	1
7	0.016997085	0	1	0	0	0	25	1.201115676	183.0506682	1	0	0	0	1	1
5	0.0173379	0	1	0	0	0	20	0.900862107	182.0655843	1	0	0	0	1	1
13	0.017999837	0	1	0	0	0	6	0.836943769	181.8558785	1	0	0	0	1	1
6	0.019268695	0	1	0	0	0	24	1.22959064	183.14409	1	0	0	0	1	1
46	0.019525218	1	1	0	0	0	23	0.923055303	182.1383967	1	0	0	0	1	1
43	0.020802388	1	1	0	0	0	19	0.907135157	182.0861652	1	0	0	0	2	1
45	0.020940357	1	1	0	0	0	23	0.923017027	182.1382711	1	0	0	0	3	1
44	0.02138735	1	1	0	0	0	20	0.909404417	182.0936103	1	0	0	0	2	1
20	0.024113104	0	1	0	0	0	25	1.101798579	182.7248247	1	0	0	0	1	1
3742	0.025493243	0	1	0	0	0.65	39	2.546545642	181.0548085	0	0	0	1	18	1
14	0.02679567	0	1	0	0	0	8	0.845516219	181.8840033	1	0	0	0	1	1
19	0.034856519	0	1	0	0	0	24	1.115135196	182.76858	1	0	0	0	1	1
32	0.038162893	0	1	0	0	0	33	0.608633104	181.1068278	1	0	0	0	16	1
18	0.047498301	0	1	0	0	0	23	1.130241459	182.8181413	1	0	0	0	1	1
31	0.05098359	0	1	0	0	0	31	0.553929409	180.9273537	1	0	0	0	9	1
756	0.056336392	0	1	0	0	0	28	1.174688247	180.7439641	0	1	0	0	14	1
17	0.059747799	0	1	0	0	0	20	1.101615205	182.7242231	1	0	0	0	1	1
1882	0.06100722	0	0	0	1	0	27	2.505416702	180.8598711	0	0	1	0	9	1
15	0.062528727	0	1	0	0	0	18	0.957992011	182.2530184	1	0	0	0	3	1
2532	0.067899776	0	0	1	0	0	25	1.622858032	177.9643374	0	0	1	0	6	1
28	0.067994956	0	1	0	0	0	27	0.422580037	180.4964174	1	0	0	0	10	1
16	0.069073581	0	1	0	0	0	19	1.056618713	182.5765968	1	0	0	0	4	1
991	0.075029468	1	0	1	0	0	19	1.883626128	183.0698757	0	1	0	0	2	1
771	0.00034092	0	1	0	0	0	22	1.830519079	182.89564	0	1	0	0	1	1
3020	0.000438116	0	1	0	0	0	20	3.02764226	182.6332095	0	0	0	1	1	1
2759	0.000438116	0	1	0	0	0	14	3.262539387	183.4038694	0	0	0	1	1	1
1800	0.000484508	0	1	0	0	0	21	2.997708438	182.4750014	0	0	1	0	1	1
1538	0.000484508	0	1	0	0	0	15	3.242367349	183.2776882	0	0	1	0	1	1
2927	0.000555922	0	1	0	0	0.434	18	2.996035259	182.529512	0	0	0	1	1	1
1707	0.000615874	0	1	0	0	0.434	18	2.96176822	182.3570873	0	0	1	0	1	1
1928	0.000615874	0	1	0	0	0.3815	17	3.212644125	183.180171	0	0	1	0	1	1
2928	0.000857647	0	1	0	0	0.434	17	2.799363572	181.8842637	0	0	0	1	1	1
961	0.001002782	0	0	1	0	1.351	14	1.601480842	182.1442022	0	1	0	0	1	1
242	0.001056737	0	1	0	0	0.49	19	1.834362559	185.1282499	1	0	0	0	1	1
214	0.001228203	0	1	0	0	0	21	1.32187175	183.4468496	1	0	0	0	1	1
3274	0.001271912	0	1	0	0	0	26	3.372810327	183.7656507	0	0	0	1	2	1
2887	0.001368216	0	1	0	0	0	16	3.290138493	183.4944176	0	0	0	1	1	1
335	0.001383132	0	1	0	0	0	20	1.610740947	184.3945832	1	0	0	0	1	1
3579	0.001385873	0	1	0	0	0	19	3.175155925	183.1171782	0	0	0	1	2	1
1221	0.001460579	0	1	0	0	0.595	18	1.851840146	182.965591	0	1	0	0	1	1
1667	0.001476583	0	1	0	0	0	17	3.262245374	183.3429048	0	0	1	0	1	1
2360	0.00155164	0	1	0	0	0	20	3.139368708	182.9397661	0	0	1	0	2	1
1363	0.001590945	0	1	0	0	0	25	1.790671985	182.7649081	0	1	0	0	1	1
520	0.001593525	0	0	0	1	0.0105	20	0.950149823	182.2272894	1	0	0	0	1	1
579	0.001593525	0	1	0	0	0.0105	16	1.078402807	182.648067	1	0	0	0	1	1
1172	0.001623598	0	1	0	0	0	21	1.733042886	182.5758362	0	1	0	0	7	1
243	0.001672221	0	1	0	0	0	17	1.744929596	184.8348346	1	0	0	0	2	1
3331	0.001766209	0	1	0	0	0.0805	23	2.861836399	182.089227	0	0	0	1	1	1
3423	0.001766209	0	1	0	0	0	22	2.992738343	182.5186954	0	0	0	1	1	1
626	0.00190331	0	1	0	0	0	17	1.195127484	183.0310219	1	0	0	0	2	1
1321	0.001944757	0	0	1	0	0	21	1.856126343	182.9796534	0	1	0	0	2	1
3495	0.001987522	0	1	0	0	0.595	20	3.172082545	183.107095	0	0	0	1	2	1
2110	0.002037264	0	1	0	0	0.0805	24	2.828264574	181.9190832	0	0	1	0	1	1
2203	0.002037264	0	1	0	0	0	22	2.954784507	182.3341749	0	0	1	0	2	1
3300	0.002115594	0	1	0	0	0	21	2.611847796	181.2690544	0	0	0	1	1	1
3638	0.002115594	0	0	1	0	0	24	3.077004907	182.7951605	0	0	0	1	1	1
3867	0.002115594	0	1	0	0	0	25	3.223588675	183.2760783	0	0	0	1	1	1
2830	0.002115594	0	1	0	0	0.3465	22	3.278152749	183.4550943	0	0	0	1	2	1
3834	0.002118568	0	1	0	0	0	26	3.039909135	182.6734552	0	0	0	1	2	1
3358	0.002118568	0	1	0	0	0.098	26	3.211723102	183.2371493	0	0	0	1	4	1
3199	0.002118568	0	1	0	0	0	25	3.521424822	184.253231	0	0	0	1	3	1
2473	0.002173574	0	1	0	0	0	28	3.032857814	182.5903209	0	0	1	0	2	1
2137	0.002173574	0	1	0	0	0.098	26	3.179071507	183.0700246	0	0	1	0	4	1
1980	0.002173574	0	1	0	0	0	25	3.490226622	184.0908747	0	0	1	0	3	1
2079	0.002251936	0	1	0	0	0	21	2.5801948	181.105206	0	0	1	0	1	1
2419	0.002251936	0	0	1	0	0	24	3.043211809	182.6242907	0	0	1	0	1	1
2651	0.002251936	0	1	0	0	0	25	3.228523031	183.2322672	0	0	1	0	1	1
1608	0.002251936	0	1	0	0	0.3465	22	3.248267984	183.2970472	0	0	1	0	2	1
213	0.002336591	0	1	0	0	0	21	1.306716813	183.3971287	1	0	0	0	2	1
3189	0.002435547	0	1	0	0	0.133	19	3.270953164	183.4314736	0	0	0	1	1	1
1970	0.002574149	0	1	0	0	0.133	19	3.239153012	183.2671424	0	0	1	0	1	1
1102	0.002621949	0	1	0	0	0.0805	23	1.529969687	181.9095856	0	1	0	0	1	1
1187	0.002678563	0	1	0	0	0.0105	25	1.786090279	182.7498762	0	1	0	0	1	1
1124	0.002678563	0	1	0	0	0.098	26	2.08815505	183.7409024	0	1	0	0	2	1
3111	0.002826727	0	0	0	1	0	15	2.675111412	181.4766122	0	0	0	1	1	1
1081	0.002868212	0	1	0	0	0	23	1.296296815	181.1429423	0	1	0	0	1	1
1269	0.002868212	0	1	0	0	0	23	1.835504494	182.9119964	0	1	0	0	1	1
980	0.002868212	0	1	0	0	0.3815	23	2.282593539	184.3788239	0	1	0	0	1	1
562	0.00290931	0	1	0	0	0.595	20	1.310881348	183.4107918	1	0	0	0	1	1
3494	0.003080746	0	1	0	0	0.595	21	3.175240753	183.1174565	0	0	0	1	1	1
3162	0.003080746	0	1	0	0	0	18	3.387650442	183.8143387	0	0	0	1	1	1
3392	0.003110891	0	1	0	0	0	26	2.930695063	182.3151413	0	0	0	1	5	1
3637	0.003110891	0	0	1	0	0	25	3.068205382	182.7662906	0	0	0	1	6	1
3084	0.003110891	0	1	0	0	0	24	3.269357535	183.4262386	0	0	0	1	2	1
3722	0.003110891	0	1	0	0	0	27	3.354447047	183.7054037	0	0	0	1	3	1
600	0.003113081	0	1	0	0	0	25	1.225059441	183.1292239	1	0	0	0	1	1
334	0.003113081	0	1	0	0	0	26	1.689124703	184.6517477	1	0	0	0	1	1
212	0.003203927	0	1	0	0	0	22	1.26295014	183.2535372	1	0	0	0	1	1
1891	0.003218079	0	0	0	1	0	15	2.629770039	181.2678545	0	0	1	0	2	1
390	0.003260986	0	1	0	0	0	23	1.29242657	183.3502447	1	0	0	0	1	1
2078	0.003269732	0	1	0	0	0	25	2.526737746	180.929822	0	0	1	0	3	1
2347	0.003269732	0	1	0	0	0	28	3.003530286	182.494102	0	0	1	0	3	1
1666	0.003269732	0	1	0	0	0	25	3.206319985	183.1594225	0	0	1	0	1	1
1864	0.003269732	0	1	0	0	0	26	3.282493775	183.4093365	0	0	1	0	1	1
1927	0.003269732	0	1	0	0	0.3815	24	3.327276531	183.5562616	0	0	1	0	2	1
2274	0.003315884	0	1	0	0	0.595	21	3.134680173	182.9243838	0	0	1	0	1	1
1943	0.003315884	0	1	0	0	0	18	3.364776667	183.6792935	0	0	1	0	1	1
3833	0.003387243	0	1	0	0	0	27	3.027503736	182.632755	0	0	0	1	1	1
3534	0.003387243	0	1	0	0	0	28	3.072971396	182.7819272	0	0	0	1	2	1
3618	0.003387243	0	1	0	0	0	27	3.108480767	182.8984277	0	0	0	1	2	1
3357	0.003387243	0	1	0	0	0.098	30	3.271158377	183.4321469	0	0	0	1	4	1
3067	0.003387243	0	1	0	0	0.49	29	3.455957325	184.0384427	0	0	0	1	4	1
3198	0.003387243	0	1	0	0	0	26	3.560874689	184.3826597	0	0	0	1	6	1
2226	0.003443519	0	1	0	0	0.0105	27	2.980919175	182.4199186	0	0	1	0	2	1
2618	0.003443519	0	1	0	0	0	26	3.030222418	182.5816746	0	0	1	0	1	1
2472	0.003443519	0	1	0	0	0	29	3.067645103	182.7044524	0	0	1	0	6	1
2136	0.003443519	0	1	0	0	0.098	30	3.236250388	183.2576194	0	0	1	0	4	1
1847	0.003443519	0	1	0	0	0.49	29	3.428807776	183.8893693	0	0	1	0	4	1
1979	0.003443519	0	1	0	0	0	27	3.528490041	184.2164109	0	0	1	0	8	1
1275	0.003766419	0	1	0	0	0	21	2.061412826	183.6531654	0	1	0	0	1	1
1150	0.004005532	0	1	0	0	0	24	1.757936665	182.6575087	0	1	0	0	4	1
937	0.004005532	0	1	0	0	0	24	2.378808776	184.6944907	0	1	0	0	2	1
578	0.004120938	0	1	0	0	0	21	1.256645264	183.2328519	1	0	0	0	1	1
115	0.004120938	0	1	0	0	0	16	1.585001307	184.3101355	1	0	0	0	1	1
1288	0.004216496	0	1	0	0	0	20	1.434933044	181.5977856	0	1	0	0	1	1
1342	0.004216496	0	1	0	0	0	22	1.717535343	182.5249585	0	1	0	0	1	1
871	0.004216496	0	1	0	0	0.2765	20	1.877178637	183.0487226	0	1	0	0	1	1
614	0.004239372	0	1	0	0	0	25	1.204981035	183.0633499	1	0	0	0	1	1
1501	0.004267389	1	1	0	0	0	28	1.382201771	181.4247827	0	1	0	0	4	1
1401	0.004267389	0	1	0	0	0.03	28	1.956482716	183.3089065	0	1	0	0	2	1
1012	0.004267389	0	1	0	0	0	27	2.287796674	184.3958946	0	1	0	0	6	1
3200	0.004328135	0	1	0	0	0	21	2.579504551	181.1629414	0	0	0	1	1	1
3391	0.004328135	0	1	0	0	0	32	2.998070644	182.5361898	0	0	0	1	5	1
2885	0.004328135	0	1	0	0	0	28	3.16083588	183.0701965	0	0	0	1	2	1
3083	0.004328135	0	1	0	0	0	26	3.350704159	183.6931239	0	0	0	1	3	1
561	0.00437584	0	1	0	0	0.595	23	1.277109459	183.2999917	1	0	0	0	1	1
304	0.00437584	0	1	0	0	0	18	1.775868444	184.93634	1	0	0	0	1	1
1981	0.004496725	0	1	0	0	0	21	2.546523539	180.994736	0	0	1	0	1	1
2170	0.004496725	0	1	0	0	0	32	2.945973541	182.3052675	0	0	1	0	5	1
2346	0.004496725	0	1	0	0	0	32	2.961662337	182.35674	0	0	1	0	3	1
1665	0.004496725	0	1	0	0	0	29	3.133630266	182.9209392	0	0	1	0	2	1
1863	0.004496725	0	1	0	0	0	26	3.326611765	183.5540806	0	0	1	0	3	1
3250	0.004503076	0	1	0	0	0	23	2.646965564	181.3842702	0	0	0	1	2	1
3330	0.004503076	0	1	0	0	0.0805	24	2.847153647	182.0410553	0	0	0	1	2	1
2860	0.004503076	0	1	0	0	0	25	3.113403132	182.9145772	0	0	0	1	1	1
492	0.004632945	0	1	0	0	0	16	1.088281214	182.6804764	1	0	0	0	1	1
702	0.004632945	0	1	0	0	0	39	1.181712233	182.9870086	1	0	0	0	1	1
465	0.004632945	0	1	0	0	0.098	33	1.473468751	183.9442151	1	0	0	0	3	1
333	0.004632945	0	1	0	0	0	33	1.727068723	184.776236	1	0	0	0	1	1
3315	0.004695103	0	1	0	0	0	23	2.911602907	182.252503	0	0	0	1	3	1
3952	0.004695103	0	1	0	0	0.68	20	3.172956954	183.1099638	0	0	0	1	1	1
2769	0.004695103	0	1	0	0	0	15	3.307459076	183.5512437	0	0	0	1	2	1
221	0.004904836	0	0	0	1	0	9	0.784592065	181.6841209	1	0	0	0	1	1
389	0.004904836	0	1	0	0	0	27	1.299872955	183.374675	1	0	0	0	3	1
2094	0.004976672	0	1	0	0	0	23	2.885325152	182.1062899	0	0	1	0	3	1
2186	0.004976672	0	1	0	0	0	21	2.98115485	182.4206918	0	0	1	0	2	1
2738	0.004976672	0	1	0	0	0.68	20	3.177331374	183.0643155	0	0	1	0	1	1
1942	0.004976672	0	1	0	0	0	19	3.368340718	183.6909866	0	0	1	0	1	1
2376	0.005057121	0	1	0	0	0	21	2.720264178	181.5647512	0	0	1	0	7	1
2446	0.005057121	0	1	0	0	0	22	2.983551809	182.4285558	0	0	1	0	2	1
1639	0.005057121	0	1	0	0	0	25	3.082556099	182.753373	0	0	1	0	1	1
3524	0.005140173	0	1	0	0	0.0105	26	2.922507126	182.288278	0	0	0	1	1	1
3263	0.005140173	0	1	0	0	0	26	3.104889967	182.8866469	0	0	0	1	4	1
2925	0.005140173	0	1	0	0	0	21	3.215473562	183.2494539	0	0	0	1	1	1
3822	0.005140173	0	1	0	0	0	25	3.373803664	183.7689097	0	0	0	1	2	1
3915	0.00515082	1	1	0	0	0	33	2.654535716	181.4091067	0	0	0	1	25	1
3533	0.00515082	0	1	0	0	0	32	2.951863537	182.3845917	0	0	0	1	5	1
3832	0.00515082	0	1	0	0	0	31	3.016147115	182.5954958	0	0	0	1	7	1
3687	0.00515082	0	1	0	0	0	36	3.065908564	182.7587551	0	0	0	1	8	1
3356	0.00515082	0	1	0	0	0.098	37	3.369609202	183.7551483	0	0	0	1	5	1
3272	0.00515082	0	1	0	0	0	37	3.406327895	183.8756165	0	0	0	1	1	1
3197	0.00515082	0	1	0	0	0	34	3.537412786	184.305685	0	0	0	1	3	1
2699	0.005198089	1	1	0	0	0	32	2.672426559	181.4078037	0	0	1	0	21	1
2314	0.005198089	0	1	0	0	0	32	2.913070816	182.1973189	0	0	1	0	5	1
2398	0.005198089	0	1	0	0	0	33	2.977088465	182.4073506	0	0	1	0	6	1
2471	0.005198089	0	1	0	0	0	36	3.028182243	182.5749811	0	0	1	0	11	1
2135	0.005198089	0	1	0	0	0.098	38	3.337358398	183.5893386	0	0	1	0	6	1
2053	0.005198089	0	1	0	0	0	37	3.374636329	183.7116415	0	0	1	0	1	1
1978	0.005198089	0	1	0	0	0	34	3.505891609	184.1422691	0	0	1	0	12	1
2304	0.005276083	0	1	0	0	0.0105	27	2.883422902	182.1000489	0	0	1	0	1	1
2219	0.005276083	0	0	0	1	0.0105	26	2.917583245	182.2121235	0	0	1	0	1	1
2462	0.005276083	0	1	0	0	0.48	26	3.084455746	182.7596055	0	0	1	0	2	1
1705	0.005276083	0	1	0	0	0	21	3.183426432	183.0843124	0	0	1	0	1	1
1301	0.005362565	0	1	0	0	0	22	1.5061781	181.8315292	0	1	0	0	1	1
1004	0.005362565	0	1	0	0	0.133	22	2.046159599	183.603122	0	1	0	0	1	1
97	0.005382071	0	1	0	0	0	31	1.549685535	184.1942701	1	0	0	0	1	1
252	0.005382071	0	1	0	0	0	25	1.92308992	185.4193501	1	0	0	0	3	1
1159	0.005741268	0	1	0	0	0	19	1.820726845	182.8635133	0	1	0	0	4	1
1522	0.005741268	0	1	0	0	0.68	19	1.949143054	183.2848263	0	1	0	0	1	1
744	0.005741268	0	1	0	0	0	14	1.98904152	183.4157268	0	1	0	0	1	1
362	0.006318085	0	1	0	0	1.5645	26	1.035619257	182.507701	1	0	0	0	1	1
673	0.006318085	0	1	0	0	0	26	1.106976472	182.7418126	1	0	0	0	1	1
220	0.006318085	0	1	0	0	0	21	1.387219835	183.6612462	1	0	0	0	5	1
106	0.006318085	0	1	0	0	0	21	1.426008439	183.7885054	1	0	0	0	1	1
1082	0.006412803	0	1	0	0	0	20	1.058939357	180.3642105	0	1	0	0	3	1
1500	0.006412803	1	1	0	0	0	30	1.2482526	180.9853169	0	1	0	0	4	1
1153	0.006412803	0	1	0	0	0	17	1.625661572	182.2235353	0	1	0	0	1	1
770	0.006412803	1	1	0	0	0	28	1.692098188	182.4415032	0	1	0	0	1	1
1400	0.006412803	0	1	0	0	0.03	29	1.821424782	182.8658031	0	1	0	0	2	1
1011	0.006412803	0	1	0	0	0	27	2.224975224	184.1897875	0	1	0	0	2	1
637	0.006565787	0	1	0	0	0	22	0.751951746	181.5770333	1	0	0	0	1	1
518	0.006565787	0	1	0	0	0	23	1.113408401	182.7629147	1	0	0	0	1	1
177	0.006565787	0	1	0	0	0.2765	25	1.258840409	183.2400538	1	0	0	0	4	1
416	0.00662896	0	1	0	0	0	12	0.4442248	180.5674304	1	0	0	0	1	1
723	0.00662896	0	1	0	0	0	15	0.534393334	180.863259	1	0	0	0	1	1
616	0.00662896	0	1	0	0	0	13	0.615236344	181.1284919	1	0	0	0	1	1
531	0.00662896	0	1	0	0	0.0105	31	1.076258433	182.6410316	1	0	0	0	1	1
599	0.00662896	0	1	0	0	0	29	1.141426926	182.854839	1	0	0	0	1	1
332	0.00662896	0	1	0	0	0	35	1.644477434	184.5052672	1	0	0	0	3	1
1234	0.0067353	0	1	0	0	0	23	1.79331647	182.7735842	0	1	0	0	2	1
1533	0.0067353	0	1	0	0	0.05	22	1.874107814	183.0386477	0	1	0	0	3	1
3796	0.006844688	0	1	0	0	0	22	2.768907626	181.7843426	0	0	0	1	1	1
3314	0.006844688	0	1	0	0	0	23	2.902618053	182.2230251	0	0	0	1	5	1
3493	0.006844688	0	1	0	0	0.595	24	3.050000527	182.7065634	0	0	0	1	5	1
2899	0.006844688	0	1	0	0	0	20	3.249464499	183.3609728	0	0	0	1	1	1
3096	0.006844688	0	0	1	0	0.035	21	3.361203307	183.7275699	0	0	0	1	5	1
3160	0.006844688	0	1	0	0	0	21	3.399596179	183.8535308	0	0	0	1	6	1
3745	0.007120736	0	1	0	0	0.65	26	2.603222837	181.2407573	0	0	0	1	3	1
3892	0.007120736	0	1	0	0	0	23	2.775125303	181.8047418	0	0	0	1	2	1
2781	0.007120736	0	1	0	0	0	16	3.008000568	182.5687683	0	0	0	1	1	1
3509	0.007120736	0	1	0	0	0	24	3.070234777	182.7729487	0	0	0	1	5	1
2859	0.007120736	0	1	0	0	0	26	3.112360425	182.9111562	0	0	0	1	3	1
2016	0.007162427	0	1	0	0	1.5645	23	2.765753848	181.7139956	0	0	1	0	6	1
2430	0.007162427	0	1	0	0	0	27	2.936751142	182.2750103	0	0	1	0	3	1
2273	0.007162427	0	1	0	0	0.595	25	2.999639474	182.4813369	0	0	1	0	6	1
1679	0.007162427	0	1	0	0	0	20	3.221210108	183.2082746	0	0	1	0	1	1
2359	0.007162427	0	1	0	0	0	23	3.328389812	183.5599141	0	0	1	0	1	1
1941	0.007162427	0	1	0	0	0	21	3.367765621	183.6890998	0	0	1	0	9	1
2960	0.007431887	0	1	0	0	0	19	2.626496866	181.3171157	0	0	0	1	1	1
3944	0.007431887	0	1	0	0	0.68	18	2.690474229	181.5270152	0	0	0	1	1	1
3086	0.007431887	0	0	1	0	0.035	16	2.884260734	182.1627977	0	0	0	1	1	1
3445	0.007431887	0	1	0	0	0.0105	32	2.946927648	182.3683978	0	0	0	1	2	1
3532	0.007431887	0	1	0	0	0	32	2.974328216	182.4582947	0	0	0	1	12	1
3686	0.007431887	0	1	0	0	0	43	3.016671285	182.5972155	0	0	0	1	5	1
3355	0.007431887	0	1	0	0	0.098	40	3.377217909	183.7801113	0	0	0	1	3	1
3065	0.007431887	0	1	0	0	0.49	36	3.470885066	184.0874182	0	0	0	1	8	1
1609	0.007456054	0	1	0	0	0.098	16	2.394857446	180.4971439	0	0	1	0	1	1
2698	0.007456054	1	1	0	0	0	43	2.67560722	181.4182389	0	0	1	0	23	1
2173	0.007456054	0	1	0	0	0	17	2.79239992	181.8014171	0	0	1	0	1	1
2397	0.007456054	0	1	0	0	0	32	2.87419508	182.0697739	0	0	1	0	11	1
2313	0.007456054	0	1	0	0	0	32	2.923901161	182.2328516	0	0	1	0	10	1
2616	0.007456054	0	1	0	0	0	37	2.969900048	182.3837666	0	0	1	0	2	1
2548	0.007456054	0	1	0	0	0.03	38	3.062685037	182.6881793	0	0	1	0	5	1
2052	0.007456054	0	1	0	0	0	35	3.388039337	183.7556146	0	0	1	0	4	1
1977	0.007456054	0	1	0	0	0	37	3.478422516	184.0521474	0	0	1	0	8	1
650	0.00758341	0	1	0	0	0	32	0.770819197	181.6389344	1	0	0	0	2	1
696	0.00758341	0	1	0	0	0.48	36	1.119292983	182.7822211	1	0	0	0	2	1
455	0.00758341	0	1	0	0	0.0455	28	1.229409467	183.1434956	1	0	0	0	1	1
191	0.00758341	0	1	0	0	0	23	1.812422542	185.0562682	1	0	0	0	1	1
2527	0.007882937	0	1	0	0	0.65	27	2.56535608	181.0565226	0	0	1	0	3	1
2675	0.007882937	0	1	0	0	0	23	2.782038951	181.7674244	0	0	1	0	1	1
1560	0.007882937	0	1	0	0	0	16	2.979722985	182.415994	0	0	1	0	1	1
2200	0.007882937	0	1	0	0	0	23	3.011411561	182.5199592	0	0	1	0	6	1
1763	0.007882937	0	1	0	0	0.2765	22	3.06283534	182.6886724	0	0	1	0	2	1
1956	0.007882937	1	0	1	0	0	19	3.160365954	183.0086547	0	0	1	0	3	1
2794	0.007912467	0	1	0	0	0	25	2.714176734	181.6047793	0	0	0	1	4	1
3903	0.007912467	0	1	0	0	0	26	2.876206732	182.1363738	0	0	0	1	17	1
3438	0.007912467	0	0	0	1	0.0105	29	2.920073165	182.2802925	0	0	0	1	2	1
3677	0.007912467	0	1	0	0	0.48	28	3.10865798	182.8990091	0	0	0	1	6	1
3345	0.007912467	0	1	0	0	0.0455	27	3.184452297	183.1476781	0	0	0	1	6	1
3056	0.007912467	0	0	1	0	0.4445	27	3.294623023	183.5091307	0	0	0	1	1	1
2994	0.007912467	0	1	0	0	0	24	3.569908643	184.4122987	0	0	0	1	4	1
1573	0.008009847	0	1	0	0	0	25	2.686288328	181.4532819	0	0	1	0	4	1
2303	0.008009847	0	1	0	0	0.0105	28	2.851189178	181.9942952	0	0	1	0	8	1
2686	0.008009847	0	1	0	0	0	26	2.885188821	182.1058426	0	0	1	0	16	1
2461	0.008009847	0	1	0	0	0.48	28	3.071395258	182.7167561	0	0	1	0	6	1
2124	0.008009847	0	1	0	0	0.0455	28	3.152150495	182.9817011	0	0	1	0	6	1
1836	0.008009847	0	0	1	0	0.4445	27	3.264201256	183.3493217	0	0	1	0	1	1
1774	0.008009847	0	1	0	0	0	24	3.539272821	184.2517875	0	0	1	0	4	1
1092	0.008267273	0	1	0	0	0	25	1.637513151	182.2624185	0	1	0	0	1	1
1218	0.008267273	0	1	0	0	0.595	27	1.736478601	182.5871083	0	1	0	0	1	1
906	0.008267273	0	1	0	0	0	23	1.999292255	183.4493578	0	1	0	0	1	1
1274	0.008267273	0	1	0	0	0	24	2.129448206	183.8763786	0	1	0	0	1	1
989	0.008267273	0	1	0	0	0	22	2.310384154	184.4700005	0	1	0	0	2	1
761	0.008388975	0	1	0	0	0	25	1.409508912	181.5143731	0	1	0	0	3	1
1355	0.008388975	0	1	0	0	0.48	27	1.791953225	182.7691116	0	1	0	0	2	1
