No 	 index 	 actual outputs 			 predictions 
 1 1       151.00000      161.77558 
 2 2        49.00000       38.93386 
 3 8         2.00000        0.20465 
 4 9         2.00000        0.05930 
 5 10         2.00000        0.13672 
 6 11        12.00000        7.59869 
 7 12        42.00000       24.36429 
 8 14        94.00000       74.92221 
 9 15       180.00000      179.27246 
 10 18        11.00000        7.89563 
 11 19        37.00000       36.01885 
 12 21         6.00000        0.00869 
 13 23        15.00000        6.86970 
 14 24        44.00000       42.97903 
 15 26        54.00000       46.41042 
 16 34         1.00000        0.23874 
 17 35         8.00000        0.50546 
 18 37         6.00000       10.96315 
 19 38        21.00000       34.49027 
 20 39        21.00000       39.90470 
 21 40         4.00000        6.39981 
 22 41        22.00000       28.56278 
 23 42        22.00000       16.01215 
 24 43         3.00000        1.58245 
 25 44        11.00000       12.20697 
 26 45        35.00000       36.84697 
 27 48         4.00000        3.40177 
 28 49        10.00000       19.38720 
 29 50        10.00000       12.30589 
 30 52        14.00000       12.93781 
 31 53        51.00000       68.11492 
 32 55         8.00000       24.18949 
 33 56        44.00000       38.31466 
 34 57        45.00000       38.71954 
 35 58        13.00000        8.75945 
 36 59       239.00000      239.32363 
 37 60        80.00000       78.16201 
 38 63        37.00000       22.58111 
 39 64        37.00000       30.92610 
 40 65         8.00000        5.25521 
 41 67       192.00000      196.59753 
 42 70        46.00000       46.03336 
 43 74        72.00000       61.71677 
 44 78        48.00000       63.90890 
 45 79        12.00000       30.93086 
 46 82       209.00000      205.64813 
 47 83       203.00000      217.35869 
 48 84        65.00000       75.95073 
 49 85        71.00000       89.31046 
 50 86        34.00000       30.21746 
 51 89        10.00000        6.52233 
 52 93        38.00000       56.47655 
 53 94       142.00000      165.55618 
 54 95        46.00000       65.10406 
 55 97       196.00000      209.06581 
 56 98       202.00000      211.70429 
 57 100       172.00000      192.88276 
 58 101        25.00000       42.69761 
 59 108         1.00000        8.08635 
 60 111        12.00000       11.55025 
 61 112        35.00000       37.67627 
 62 114        63.00000       82.18836 
 63 115       183.00000      193.82544 
 64 118        18.00000       20.85867 
 65 119        16.00000       21.52420 
 66 122        12.00000       13.35582 
 67 123         5.00000        1.73827 
 68 125        15.00000       13.82352 
 69 126        46.00000       47.96515 
 70 127        41.00000       39.68312 
 71 128        17.00000       13.79247 
 72 129        42.00000       42.94663 
 73 132        37.00000       37.51419 
 74 136        12.00000       14.94786 
 75 137        29.00000       27.98031 
 76 140         5.00000       14.68803 
 77 144        62.00000       71.05438 
 78 145       165.00000      177.19383 
 79 148        13.00000       15.30666 
 80 149        29.00000       29.67820 
 81 150        30.00000       34.08661 
 82 151        14.00000        5.01314 
 83 152        21.00000       27.98106 
 84 153        22.00000       25.62262 
 85 155         1.00000        7.80995 
 86 156       222.00000      223.71117 
 87 160        43.00000       39.82672 
 88 161        15.00000        8.77437 
 89 164        36.00000       50.36962 
 90 165        86.00000      100.10908 
 91 167        14.00000       15.90321 
 92 168        61.00000       65.40978 
 93 169        51.00000       53.73897 
 94 171         5.00000        6.43072 
 95 172        27.00000       51.46546 
 96 173         9.00000       13.77304 
 97 175        19.00000       27.54952 
 98 176       100.00000      110.55594 
 99 179         7.00000        6.48680 
 100 180         8.00000        8.73966 
 101 181         2.00000        2.79759 
 102 182        61.00000       63.48588 
 103 183        76.00000       86.51139 
 104 186         1.00000        6.35556 
 105 187         2.00000       13.09549 
 106 188         7.00000        4.52150 
 107 190       190.00000      204.96918 
 108 191        98.00000      109.35633 
 109 194         2.00000        0.96395 
 110 195         3.00000        4.49831 
 111 196        49.00000       62.89915 
 112 197       143.00000      170.44585 
 113 200        24.00000       20.42403 
 114 201        23.00000       17.94517 
 115 202         7.00000        3.48722 
 116 205        67.00000       85.13775 
 117 206       212.00000      219.27053 
 118 207       207.00000      231.38061 
 119 208       116.00000      131.17327 
 120 209        28.00000       29.15140 
 121 214        10.00000        7.98299 
 122 215        58.00000       71.59659 
 123 216        14.00000       15.16063 
 124 218        28.00000       21.67484 
 125 219        84.00000       92.94559 
 126 220        85.00000       85.83309 
 127 221        29.00000       24.59322 
 128 222        20.00000       24.03770 
 129 223        22.00000       20.63909 
 130 226         1.00000        0.92357 
 131 227        13.00000       14.32411 
 132 228        50.00000       54.37863 
 133 230        51.00000       65.96412 
 134 231        30.00000       34.12281 
 135 234        17.00000       20.29860 
 136 235        17.00000       18.84749 
 137 236         9.00000        2.59555 
 138 238         4.00000        3.84215 
 139 239        44.00000       57.80424 
 140 242       206.00000      209.75260 
 141 243        94.00000      111.11819 
 142 246        18.00000       13.22816 
 143 247        15.00000       12.11739 
 144 250         2.00000       11.11360 
 145 254        55.00000       61.68029 
 146 255        50.00000       61.70302 
 147 256        19.00000       20.58776 
 148 258       113.00000      118.47800 
 149 259       115.00000      119.20721 
 150 265        43.00000       28.33468 
 151 273         4.00000        9.22917 
 152 274         3.00000        5.38274 
 153 275         5.00000       11.57831 
 154 277       139.00000      150.86501 
 155 280        23.00000        8.05018 
 156 284        14.00000        9.72308 
 157 285        12.00000        6.59129 
 158 289        12.00000       11.85377 
 159 292         1.00000        1.27982 
 160 293        38.00000       39.57463 
 161 296        36.00000       21.04754 
 162 297        40.00000       25.36004 
 163 300         3.00000        2.21322 
 164 301         6.00000       18.47571 
 165 303        19.00000       27.03501 
 166 304        39.00000       51.01637 
 167 307        36.00000       38.73585 
 168 308        36.00000       38.74141 
 169 309         4.00000        2.98722 
 170 315        15.00000       14.84279 
 171 317        91.00000       93.01235 
 172 318       173.00000      179.89566 
 173 319        77.00000       73.08445 
 174 321         1.00000        3.40181 
 175 322         2.00000        5.46224 
 176 323       214.00000      190.18881 
 177 324        66.00000       39.71916 
 178 327        19.00000       11.29456 
 179 328        32.00000       18.11850 
 180 330        32.00000       29.74033 
 181 331        51.00000       35.39507 
 182 332        26.00000       20.11302 
 183 334        24.00000       18.10693 
 184 335        25.00000       18.65596 
 185 336        72.00000       56.82554 
 186 337        42.00000       30.09260 
 187 340        23.00000       18.01693 
 188 341        21.00000       10.97706 
 189 342        43.00000       38.13989 
 190 343        48.00000       39.48225 
 191 344         6.00000        7.95944 
 192 345        13.00000       12.77975 
 193 346         5.00000        4.91449 
 194 348         5.00000        3.44854 
 195 352         3.00000        3.92161 
 196 356        36.00000       34.20400 
 197 357        87.00000       74.70246 
 198 358        32.00000       26.61750 
 199 360         3.00000        8.99842 
 200 361         9.00000        7.41343 
 201 362        15.00000       18.23056 
 202 364        16.00000        9.50372 
 203 365        62.00000       70.74833 
 204 368        30.00000       37.39390 
 205 372        14.00000       12.52904 
 206 375         4.00000       16.77143 
 207 376         3.00000       13.96059 
 208 377        10.00000       39.04814 
 209 379        72.00000       72.76189 
 210 380       143.00000      156.40315 
 211 382        84.00000       64.54916 
 212 383        32.00000       39.99141 
 213 389        24.00000       26.85054 
 214 390        69.00000       71.36278 
 215 391        72.00000       70.44843 
 216 392        24.00000       23.84169 
 217 396         3.00000        2.55064 
 218 399        14.00000       10.70991 
 219 400         9.00000        8.79336 
 220 403        41.00000       33.87461 
 221 407        42.00000       44.12666 
 222 408        15.00000       18.36806 
 223 410        36.00000       36.08515 
 224 413         7.00000        0.42608 
 225 414        17.00000        7.94419 
 226 3        78.00000       34.91082 
 227 5         5.00000        0.61232 
 228 6         5.00000        0.76293 
 229 13        47.00000       31.61423 
 230 16        71.00000       60.12436 
 231 20        39.00000       16.09304 
 232 25        43.00000       60.27540 
 233 27        15.00000       10.59547 
 234 30        46.00000       10.41373 
 235 31        59.00000        3.97119 
 236 36         8.00000        0.38885 
 237 51         6.00000        8.26013 
 238 61       235.00000      209.60861 
 239 71        42.00000       48.30178 
 240 72        16.00000       11.67570 
 241 75        66.00000       47.92888 
 242 80        49.00000       39.59179 
 243 87        14.00000       16.85336 
 244 88        76.00000       78.36311 
 245 99        75.00000       66.96400 
 246 102       170.00000      152.86686 
 247 104         4.00000       11.96527 
 248 105         1.00000        0.68867 
 249 109         1.00000       11.39307 
 250 116       185.00000      182.21258 
 251 120        37.00000       52.13791 
 252 124        12.00000       14.22117 
 253 130        15.00000       12.29645 
 254 133        82.00000       22.15562 
 255 134        83.00000        9.37546 
 256 138        30.00000        6.99828 
 257 143         1.00000        0.04807 
 258 146       161.00000      133.81964 
 259 147        59.00000       56.79860 
 260 154        11.00000       11.20522 
 261 157        79.00000       72.79126 
 262 158       226.00000      196.32934 
 263 159        93.00000      102.67090 
 264 162        17.00000       10.33583 
 265 166        83.00000      130.97882 
 266 177        56.00000       41.24971 
 267 184        10.00000       10.68927 
 268 192       201.00000      216.00850 
 269 204         2.00000        0.18243 
 270 210        13.00000        6.02169 
 271 213         2.00000        0.31205 
 272 224        14.00000        5.74283 
 273 229        54.00000       41.63004 
 274 232        53.00000       61.86778 
 275 237         6.00000        8.23221 
 276 240        43.00000       48.45505 
 277 244        76.00000       87.86378 
 278 245       205.00000      177.97808 
 279 248        74.00000       47.51870 
 280 251        24.00000       40.27426 
 281 260        39.00000      107.53426 
 282 261        30.00000      100.04231 
 283 262        14.00000       28.05390 
 284 263        18.00000       24.03751 
 285 266        18.00000       10.95069 
 286 267        42.00000       23.74283 
 287 268        20.00000        6.50818 
 288 269         6.00000        8.05578 
 289 278        31.00000       23.98736 
 290 286        45.00000       37.22974 
 291 288        21.00000       17.21982 
 292 290        23.00000       23.73134 
 293 294        35.00000       38.95343 
 294 298        22.00000       10.70695 
 295 302         5.00000       20.65814 
 296 305         7.00000        4.45431 
 297 306        39.00000       88.47890 
 298 311        56.00000       73.72264 
 299 312        56.00000       72.97099 
 300 325        56.00000       60.49103 
 301 333        50.00000       32.06991 
 302 349        26.00000       17.57753 
 303 353         9.00000       15.87974 
 304 354        13.00000       35.25669 
 305 366        23.00000       17.79260 
 306 373        12.00000       25.24287 
 307 374        13.00000       18.42046 
 308 378         9.00000       37.15662 
 309 384        24.00000       16.59623 
 310 385        87.00000       52.74267 
 311 386        10.00000        0.52342 
 312 387         2.00000        8.39909 
 313 393        53.00000       91.22349 
 314 397        12.00000        8.08488 
 315 398        12.00000        7.42300 
 316 401         4.00000        2.16408 
 317 402        14.00000       10.73537 
 318 404       142.00000       94.50054 
 319 405       141.00000      133.83953 
 320 409        45.00000       43.42273 
 321 415        17.00000        7.70618 
