No 	 index 	 actual outputs 			 predictions 
 1 1         1.00000        1.97262 
 2 2        19.00000        8.04565 
 3 3        18.00000        8.21611 
 4 4         9.00000       10.77584 
 5 5         7.00000       12.52010 
 6 6        17.00000        9.25380 
 7 7        35.00000        9.68332 
 8 8        35.00000        9.21733 
 9 9       239.00000       59.18763 
 10 10       209.00000       68.14815 
 11 11        21.00000        7.25828 
 12 12       226.00000       65.75896 
 13 13       226.00000       65.61755 
 14 14        51.00000       30.18312 
 15 15        85.00000       59.67662 
 16 16       139.00000      178.42225 
 17 17        38.00000        9.66847 
 18 18        38.00000        9.93332 
 19 19        36.00000       33.52615 
 20 20       173.00000       64.27179 
 21 21         2.00000        5.36248 
 22 22        25.00000       12.75866 
 23 23        25.00000       11.89960 
 24 24       202.00000      126.43706 
 25 25        15.00000       13.60564 
 26 26        32.00000       18.79220 
 27 27        51.00000        7.25864 
 28 28        72.00000       48.34549 
 29 29       143.00000       78.71237 
 30 30        69.00000       47.33858 
 31 31        49.00000       42.45925 
 32 32        49.00000       42.61790 
 33 33        49.00000       42.48159 
 34 34        49.00000       42.11013 
 35 35        49.00000       42.79811 
 36 36        49.00000       42.02634 
 37 37        49.00000       43.39717 
 38 38        49.00000       44.04107 
 39 39        49.00000       44.02921 
 40 40        49.00000       44.18495 
 41 41        49.00000       44.17460 
 42 42        49.00000       44.31923 
 43 43        49.00000       44.31792 
 44 44        49.00000       44.31284 
 45 45        49.00000       44.31009 
 46 46        49.00000       44.31161 
 47 47        49.00000       44.45237 
 48 48        49.00000       44.45332 
 49 49        49.00000       44.45418 
 50 50        49.00000       44.46676 
 51 51        49.00000       44.60533 
 52 52        49.00000       44.96999 
 53 53        49.00000       45.05175 
 54 54        49.00000       44.80867 
 55 55        49.00000       26.92860 
 56 56         2.00000        1.28361 
 57 57         2.00000        5.09877 
 58 58        94.00000       15.26598 
 59 59        94.00000       15.23196 
 60 60        94.00000       15.21234 
 61 61        94.00000       14.76706 
 62 62        94.00000       14.75407 
 63 63        94.00000       14.34534 
 64 64        94.00000       12.76727 
 65 65        94.00000       13.27784 
 66 66        94.00000       15.46727 
 67 67        94.00000       15.45610 
 68 68        94.00000       12.86185 
 69 69        94.00000       15.43373 
 70 70        94.00000       15.42382 
 71 71        94.00000       15.39551 
 72 72        94.00000       15.39100 
 73 73        94.00000       15.38882 
 74 74        94.00000       15.37321 
 75 75        94.00000       15.79784 
 76 76        94.00000       15.35487 
 77 77        94.00000       15.32929 
 78 78        94.00000       15.32234 
 79 79        94.00000       16.19943 
 80 80        94.00000       15.31461 
 81 81        94.00000       15.30721 
 82 82        94.00000       16.17860 
 83 83        94.00000       15.28549 
 84 84        94.00000       16.13871 
 85 85        94.00000       14.68371 
 86 86        94.00000       15.19866 
 87 87        94.00000       15.18345 
 88 88        94.00000       15.15836 
 89 89        94.00000       16.42155 
 90 90        94.00000       15.09465 
 91 91        94.00000       16.33279 
 92 92        94.00000       16.28687 
 93 93        94.00000       16.26220 
 94 94        94.00000       15.45035 
 95 95        94.00000       16.41280 
 96 96        94.00000       16.38336 
 97 97        94.00000       16.35718 
 98 98        94.00000       16.26568 
 99 99        94.00000       18.33777 
 100 100        94.00000       16.37096 
 101 101        94.00000       16.13680 
 102 102        94.00000       15.88771 
 103 103        94.00000       15.67796 
 104 104        94.00000        7.71081 
 105 105        11.00000        1.42326 
 106 106        11.00000        1.43719 
 107 107        11.00000        1.38409 
 108 108        11.00000        1.49221 
 109 109        11.00000        1.55194 
 110 110        15.00000        9.18609 
 111 111        15.00000        9.07925 
 112 112        15.00000        9.79573 
 113 113        15.00000        8.65171 
 114 114        15.00000        9.65493 
 115 115        15.00000        9.46287 
 116 116        15.00000        7.41821 
 117 117        15.00000        7.11921 
 118 118        59.00000       16.29765 
 119 119        59.00000       16.26650 
 120 120        59.00000       16.35503 
 121 121        59.00000       17.32575 
 122 122        59.00000       17.18001 
 123 123        59.00000       17.26145 
 124 124        59.00000       17.46451 
 125 125        59.00000       18.43521 
 126 126        59.00000       18.70707 
 127 127        59.00000       18.76617 
 128 128        59.00000       18.84368 
 129 129        59.00000       19.63444 
 130 130        59.00000       19.75638 
 131 131        59.00000       19.26621 
 132 132        59.00000       19.36202 
 133 133        59.00000       19.98795 
 134 134        59.00000       18.42605 
 135 135        59.00000       18.48203 
 136 136        59.00000       17.32821 
 137 137        59.00000       17.92657 
 138 138        59.00000       17.96076 
 139 139        59.00000       17.97650 
 140 140        59.00000       20.03394 
 141 141        59.00000       20.07100 
 142 142        59.00000       19.58580 
 143 143        59.00000       27.07492 
 144 144        59.00000       27.11106 
 145 145        59.00000       17.18985 
 146 146        59.00000       20.54603 
 147 147         3.00000        2.42185 
 148 148         3.00000        2.42369 
 149 149        12.00000        0.54271 
 150 150        12.00000        0.56504 
 151 151        12.00000        0.57654 
 152 152        12.00000        0.60466 
 153 153        12.00000        0.62448 
 154 154        12.00000        0.69675 
 155 155         6.00000        4.83794 
 156 156         6.00000        7.78967 
 157 157         6.00000        4.81076 
 158 158        13.00000        0.27675 
 159 159        13.00000        0.27317 
 160 160        13.00000        0.27554 
 161 161        13.00000        0.26725 
 162 162        13.00000        0.28043 
 163 163        13.00000        0.25815 
 164 164        80.00000       15.50689 
 165 165        80.00000       19.71400 
 166 166        80.00000       17.03760 
 167 167        80.00000       22.21990 
 168 168        80.00000       23.67890 
 169 169        80.00000       20.10393 
 170 170        80.00000       26.13900 
 171 171        80.00000       23.51673 
 172 172        80.00000       22.56125 
 173 173        80.00000       22.75948 
