No 	 index 	 actual outputs 			 predictions 
 1 1         2.00000        1.73810 
 2 3        15.00000       15.22382 
 3 18        19.00000       19.06064 
 4 37        91.00000       91.24113 
 5 128        32.00000       32.12581 
 6 160         5.00000        4.27385 
 7 165         9.00000        8.99896 
 8 174         4.00000        3.28320 
 9 178        24.00000       24.05519 
 10 202        67.00000       67.15673 
 11 269         7.00000        7.17512 
 12 276         2.00000        0.08996 
 13 716        11.00000       10.83107 
 14 727        59.00000       58.91587 
 15 786        12.00000       11.94582 
 16 798        80.00000       80.10615 
 17 878        22.00000       22.11119 
 18 900         5.00000        6.10449 
 19 905         1.00000        3.27304 
 20 906        16.00000       16.18760 
 21 922        37.00000       37.15419 
 22 959        59.00000       59.27010 
 23 1018        79.00000       78.94556 
 24 1097         5.00000        5.63804 
 25 1102         7.00000        1.12773 
 26 1109         7.00000        6.44025 
 27 1116        28.00000       27.97437 
 28 1144        29.00000       28.97722 
 29 1173        30.00000       30.01803 
 30 1203        76.00000       75.96948 
 31 1279        24.00000       24.02057 
 32 1303        20.00000       20.08537 
 33 1323        27.00000       27.05771 
 34 1350        22.00000       22.11124 
 35 1372        29.00000       28.95315 
 36 1401        66.00000       66.04981 
 37 1467        69.00000       69.03577 
 38 1536         9.00000        8.73599 
 39 1545        11.00000       10.90722 
 40 1588        36.00000       35.88851 
 41 1624        49.00000       49.08659 
 42 1673        94.00000       94.13241 
 43 1767        15.00000       15.01156 
 44 1782         3.00000        2.34102 
 45 1785        13.00000       12.87115 
 46 1798        16.00000       15.93378 
 47 1814        34.00000       33.75223 
 48 1848        25.00000       25.00114 
 49 1873        63.00000       62.98606 
 50 1936        17.00000       17.04992 
 51 1953         1.00000        0.48216 
 52 1954         1.00000        2.99538 
 53 1955        13.00000       13.01480 
 54 1968        10.00000       10.26221 
 55 1978        40.00000       40.12538 
 56 2018        67.00000       67.13579 
 57 2085        10.00000        9.81496 
 58 2095         1.00000        2.82182 
 59 2096         4.00000        4.29336 
 60 2101        20.00000       19.93388 
 61 2121         1.00000        2.64029 
 62 2126         1.00000        2.65588 
 63 2127         5.00000        5.51725 
 64 2155         3.00000        1.57508 
 65 2158        12.00000       11.76051 
 66 2170         7.00000        7.68996 
 67 2177        77.00000       76.98497 
 68 2254        26.00000       25.98822 
 69 2280         6.00000        6.28904 
 70 2286         3.00000        3.98030 
 71 2289         3.00000        3.00084 
 72 2292        24.00000       23.97960 
 73 2316        41.00000       41.08243 
 74 2357         6.00000        5.80361 
 75 3662        78.00000       78.12613 
 76 3740        71.00000       71.04557 
 77 3811        12.00000       11.89459 
 78 3823         4.00000        4.29404 
 79 3827         8.00000        8.53713 
 80 3835        16.00000       16.11405 
 81 3851        14.00000       14.15271 
 82 3865        41.00000       41.14636 
 83 3906        73.00000       73.17556 
 84 3979        15.00000       14.99915 
 85 4756        11.00000       10.88042 
 86 4767        36.00000       36.02463 
 87 4805         5.00000        5.06668 
 88 4810        23.00000       22.90147 
 89 4833        39.00000       39.06454 
